1665978420.1375198,-2,-3,-1,0,-1,0,-1,-1
1665978420.1394806,3,-2,3,-2,0,0,0,-2
1665978420.147024,0,-3,-1,3,1,-1,-1,-1
1665978420.1490428,1,3,-1,-2,3,0,1,0
1665978420.161617,2,-3,-2,0,-1,-4,-1,-2
1665978420.1637654,-5,3,3,-1,-3,-2,-2,-1
1665978420.1674457,1,-1,4,-3,-1,-1,2,-2
1665978420.169354,3,-5,-6,-1,-1,0,-2,2
1665978420.1753879,1,-2,-1,3,-1,-2,-4,-2
1665978420.1776695,-2,-4,-3,-3,0,-5,0,-1
1665978420.19016,-2,2,-1,-1,1,-1,-2,-1
1665978420.192409,-1,2,-3,3,1,-3,0,-2
1665978420.1975658,0,-3,1,-1,-1,2,0,0
1665978420.199663,-5,-2,-2,-2,-3,2,1,-2
1665978420.2144012,-1,-3,2,1,1,0,-2,0
1665978420.2164757,3,-4,0,4,-2,-5,-2,-2
1665978420.2207005,-1,-1,-3,-2,-2,0,-1,1
1665978420.2226903,2,0,-3,1,-3,-4,-2,0
1665978420.227902,2,-2,0,-1,-3,-1,2,-4
1665978420.2305632,-3,2,1,0,1,1,0,-1
1665978420.235135,2,-5,-1,1,-2,0,-3,1
1665978420.2371392,-3,-1,-1,0,-2,-2,0,-1
1665978420.2499955,2,-5,-3,-1,-2,-3,-1,2
1665978420.2519438,0,0,0,-2,1,-1,0,0
1665978420.2575383,-4,-1,2,-4,-1,-1,1,0
1665978420.259843,0,1,0,4,-1,2,-3,-1
1665978420.2728305,-2,-3,-3,1,0,0,0,-2
1665978420.2749622,0,-4,0,-2,-2,3,-1,-4
1665978420.2807574,-2,-4,-3,0,-1,-2,-2,1
1665978420.2828777,3,-3,5,-2,1,-6,-2,1
1665978420.2875845,0,-3,-7,-5,-1,0,0,-2
1665978420.2894843,-3,-1,-1,-4,-1,1,-3,0
1665978420.294925,1,-3,2,1,-3,-4,-3,-1
1665978420.2968068,-1,-1,0,-1,-1,0,2,-1
1665978420.3099284,-1,-3,-3,1,0,-1,-4,0
1665978420.3119211,-1,-5,0,-2,-1,0,1,-2
1665978420.3172853,0,2,-3,0,-5,2,-2,0
1665978420.3192422,-1,-4,4,1,0,-2,-3,-7
1665978420.33272,0,-1,0,-4,-4,1,0,-2
1665978420.3348362,0,-4,-5,-3,-4,2,-2,-3
1665978420.3409257,-1,0,-4,-1,0,1,1,-3
1665978420.3433065,2,-3,-1,1,-4,-1,-3,0
1665978420.347766,-3,-2,1,4,-1,-3,-4,-2
1665978420.3498793,0,-2,3,-2,0,-4,0,-1
1665978420.3553228,-1,-5,-2,-4,-1,2,-4,0
1665978420.357335,-3,0,0,1,-2,1,-1,1
1665978420.3700438,-5,0,-5,-3,0,-4,-1,0
1665978420.3720477,0,-4,-2,0,-1,-3,0,1
1665978420.377387,-4,1,0,1,0,-2,1,-4
1665978420.3798106,-2,0,-8,-4,1,0,-1,0
1665978420.3936946,-7,2,2,2,-3,2,-1,2
1665978420.3958528,0,3,-1,-3,-3,0,-2,-2
1665978420.4095755,1,-1,0,-4,2,0,-2,-1
1665978420.4117603,-2,2,-5,-1,-3,-2,1,1
1665978420.4152558,5,-6,1,-3,-6,-2,2,-3
1665978420.4173756,-5,-2,-6,0,2,-2,0,0
1665978420.4208205,-3,0,2,-2,-1,-3,1,-3
1665978420.4228766,-1,-3,-4,-3,-1,-2,-2,0
1665978420.4313278,4,-4,-1,-1,-3,0,-1,0
1665978420.4339523,-5,0,4,1,-2,0,0,-2
1665978420.4375124,-2,-4,-4,-1,0,-1,-2,-3
1665978420.439551,-1,-3,0,0,-1,5,-2,-1
1665978420.4526067,-1,-1,-1,-4,0,-4,-2,-2
1665978420.4550228,-2,-6,-1,-1,-1,-2,2,1
1665978420.4618647,1,-1,0,2,-5,0,-5,1
1665978420.4646246,-1,2,-5,-5,-2,1,0,-7
1665978420.4682307,-1,0,0,-4,5,1,-3,4
1665978420.4703147,1,-2,1,1,-3,-2,0,0
1665978420.4751375,0,2,-2,2,0,3,-2,-4
1665978420.47738,2,-6,-2,0,0,-2,2,3
1665978420.4984827,-4,2,1,2,0,2,-1,1
1665978420.5010095,-2,7,0,-5,-1,-1,-2,0
1665978420.5037773,0,-8,-1,-1,-3,-4,1,-3
1665978420.5057018,-1,-2,2,0,2,-3,-1,2
1665978420.5214465,-3,3,-3,0,-5,-3,0,-2
1665978420.5234826,-1,-1,-4,1,0,0,-2,1
1665978420.5260112,-1,-1,2,-3,3,2,-1,2
1665978420.5284245,3,-4,-2,-1,2,0,-3,-6
1665978420.5350552,0,-2,1,-1,2,-2,-1,-1
1665978420.5371778,1,-2,0,0,-3,-1,0,-9
1665978420.543345,1,-3,-3,1,-1,-2,0,2
1665978420.54548,-2,2,2,1,-1,0,2,-1
1665978420.5585966,0,1,-2,0,2,1,-3,1
1665978420.5608435,-2,1,0,0,-1,-4,-2,0
1665978420.5645022,1,0,-3,2,1,-2,-2,-4
1665978420.5667737,2,-1,-1,-2,-2,1,-3,2
1665978420.5732362,-2,1,-2,3,-5,0,4,-1
1665978420.5752013,2,-2,-2,-2,3,2,-4,1
1665978420.5814831,1,0,2,-4,-1,-2,1,-2
1665978420.583706,-2,0,3,-3,0,-1,-1,-3
1665978420.5965688,-4,3,-6,-5,0,1,0,-2
1665978420.5990405,4,-4,-4,0,-2,-1,-1,-2
1665978420.6030467,1,2,6,6,-3,0,0,5
1665978420.6051602,-3,-5,-2,0,-3,-1,-2,1
1665978420.6185062,-2,-2,2,-4,-2,-2,-1,1
1665978420.6206625,-2,-3,1,0,0,0,-3,-10
1665978420.6234913,-1,-3,-1,-4,-1,-2,-1,2
1665978420.6255462,1,-1,-2,1,-4,0,0,0
1665978420.6325917,2,-2,-1,-2,1,-5,0,0
1665978420.6346648,-2,2,1,4,-1,-1,0,4
1665978420.6408541,-3,-2,-7,-3,0,1,2,-2
1665978420.6431985,-5,2,-5,-2,-3,0,0,-3
1665978420.655339,2,-4,0,0,-3,-4,-1,-3
1665978420.6577382,-2,0,-2,0,-3,-2,-1,4
1665978420.663456,-1,-3,-4,0,-3,-4,-2,0
1665978420.665591,2,2,2,0,-2,-1,-1,0
1665978420.6783154,3,-3,2,-1,-2,3,-2,-3
1665978420.6803725,2,-1,-3,-5,-2,-2,-3,-2
1665978420.6831503,-4,-2,1,-1,0,0,3,0
1665978420.6851969,-4,1,-4,0,-2,-4,0,3
1665978420.6927092,2,-6,-4,4,2,0,-4,-4
1665978420.694793,-4,-2,5,-6,0,-1,1,-3
1665978420.7007825,-1,0,-3,-3,-2,-1,0,-5
1665978420.7027662,0,-4,-1,1,-2,1,-2,1
1665978420.7149446,-1,-1,3,1,-3,1,0,-2
1665978420.7166877,-1,-5,-1,-4,2,0,-1,2
1665978420.7227316,-2,0,0,1,1,-2,-4,-4
1665978420.7242458,3,-1,1,2,-2,-2,-1,-1
1665978420.73699,-1,0,-5,3,-2,-2,-2,-9
1665978420.737965,0,3,-4,1,-1,-2,-2,6
1665978420.7392304,0,0,0,-3,-2,-1,-2,0
1665978420.7401888,-2,-5,-5,-4,-4,-1,0,-4
1665978420.7512863,-2,1,4,-1,-1,-2,-2,0
1665978420.7522058,0,-4,3,1,0,-3,3,-1
1665978420.7600064,-1,-4,-7,-1,0,0,-2,-2
1665978420.7614431,4,-1,3,-1,1,-8,-2,0
1665978420.7739873,-1,-5,-2,-1,3,4,4,-1
1665978420.7749667,-1,-6,0,1,0,-1,-3,-4
1665978420.7826838,3,-1,2,0,-3,-2,0,0
1665978420.7837305,0,-2,-1,-2,-1,-1,1,2
1665978420.797111,-2,-4,-2,0,-2,-3,-2,1
1665978420.7980378,-4,6,-2,2,-1,1,-3,-19
1665978420.7992694,-2,1,-4,-2,-4,2,1,-4
1665978420.800148,-3,1,-2,-5,1,1,0,2
1665978420.8124208,0,1,-4,4,-3,-1,-2,4
1665978420.8134224,0,-5,3,1,-3,-3,4,-2
1665978420.8195853,-1,4,3,1,-1,-1,-4,-2
1665978420.8206012,1,0,2,0,-2,-2,-2,-5
1665978420.8344638,-1,2,1,-3,-2,1,-4,2
1665978420.8354478,2,-6,-6,2,1,3,1,6
1665978420.8422678,-2,-5,-1,2,-1,1,-3,1
1665978420.843458,-1,1,-2,-1,0,-2,-4,-2
1665978420.8571236,-1,-1,-3,-3,0,-5,0,-1
1665978420.8581176,1,-1,0,1,-5,0,0,4
1665978420.8594468,2,-7,-7,1,2,-4,-2,-2
1665978420.8603363,-3,-4,1,1,-1,3,-1,1
1665978420.8713753,-2,-2,-4,-1,2,0,-3,-5
1665978420.8723414,1,2,2,-1,-3,-1,3,10
1665978420.880297,0,-2,-4,0,-3,2,-3,1
1665978420.8813825,0,-4,1,1,1,-3,-4,-4
1665978420.8945167,0,-1,1,-2,-1,-2,3,11
1665978420.8957758,-7,4,-10,-4,-2,-2,-7,-48
1665978420.9018495,3,5,3,-1,2,-2,7,20
1665978420.9028056,-4,-13,7,-3,-2,2,1,-10
1665978420.917152,-2,-5,-5,2,-3,0,0,5
1665978420.918127,0,-5,7,0,2,-3,1,15
1665978420.919383,2,-3,-8,1,1,-2,-6,-18
1665978420.9203107,1,-1,13,0,1,1,-4,-2
1665978420.9312117,-1,-2,-14,-4,-2,-2,-4,-27
1665978420.9320939,2,2,8,0,-1,-1,3,30
1665978420.9394023,-9,-2,-6,0,-2,-6,4,-7
1665978420.9404962,-3,0,5,1,-1,-5,-1,-2
1665978420.9539392,1,-7,-17,2,-1,2,6,-13
1665978420.9549332,-8,4,-6,0,-1,-2,-5,-5
1665978420.9620738,0,-10,6,2,1,2,6,12
1665978420.9630098,-5,-1,-1,-3,-2,-2,2,5
1665978420.9772284,-8,2,8,0,-1,0,-3,-36
1665978420.9783175,-6,-2,4,0,0,-5,-14,-25
1665978420.9794972,-9,6,-8,-9,0,-1,-5,20
1665978420.9803524,4,-1,-8,6,-2,-2,6,21
1665978420.9915352,-12,-6,-4,-4,0,2,-10,-23
1665978420.9925194,-7,8,-11,-5,0,3,-2,7
1665978420.9990907,-7,13,5,-1,2,2,-6,-14
1665978421.0000246,2,-2,-3,1,0,-2,-20,-45
1665978421.0136993,13,-3,4,-1,1,-10,1,53
1665978421.0145996,-1,-5,1,-2,-2,-9,-10,33
1665978421.0220017,-10,-12,-9,-3,-5,8,-12,-66
1665978421.023108,2,12,9,1,-2,-2,-3,-6
1665978421.036936,6,-9,4,-1,-3,-5,-3,41
1665978421.0378826,9,-23,-6,5,0,2,6,3
1665978421.0390851,-3,-18,-5,4,0,16,7,-33
1665978421.04,12,8,-2,-7,-1,-4,-9,24
1665978421.0513763,17,-9,17,0,-5,-18,-7,34
1665978421.0523393,20,8,17,1,5,20,25,47
1665978421.058806,33,12,-7,2,-4,8,-17,53
1665978421.0598114,-4,9,6,-3,6,2,24,24
1665978421.0740678,24,-6,-16,-4,-3,3,-17,-62
1665978421.0750804,9,-7,-1,6,-3,-5,-3,43
1665978421.0818775,25,-8,-7,-4,0,-11,14,43
1665978421.0827427,-28,13,16,12,-2,13,-26,-15
1665978421.097479,8,28,0,5,-2,-4,15,-23
1665978421.09848,-19,-3,-23,-9,-2,-9,-36,-29
1665978421.0997283,-1,8,17,6,1,-8,10,70
1665978421.100654,-6,-30,-12,-4,-4,5,7,19
1665978421.1200354,-4,4,-5,-11,1,7,11,1
1665978421.1209433,-17,-8,10,2,0,0,-12,-56
1665978421.122298,-24,8,8,-8,2,-20,-21,-60
1665978421.1233315,11,-1,-10,-8,-2,-3,4,-37
1665978421.134206,-11,4,8,-1,0,14,-14,-28
1665978421.1351423,-10,-15,-12,-7,-1,5,-8,-6
1665978421.1422021,-10,11,-14,-4,-6,-29,20,39
1665978421.143445,24,-16,-8,6,-10,-7,11,33
1665978421.1570783,-25,-11,7,3,6,8,17,43
1665978421.157992,-4,5,10,4,-2,5,26,33
1665978421.1592097,-8,2,22,-11,0,-2,-22,-35
1665978421.1601477,18,-30,1,6,1,1,-4,-25
1665978421.1712599,-4,5,-4,-2,0,4,23,41
1665978421.1722193,-6,15,-13,-6,-2,-11,-16,-3
1665978421.17916,-4,-4,-12,0,1,12,21,-13
1665978421.180338,-1,-2,-22,-2,4,1,5,13
1665978421.194768,3,-13,0,1,-1,-6,-28,24
1665978421.1962786,0,2,-2,-4,-3,5,-16,-77
1665978421.2019322,10,-8,-1,5,-2,22,24,42
1665978421.2030377,-10,8,-23,-2,2,15,-4,-29
1665978421.217179,8,-5,-8,10,-8,2,25,26
1665978421.2180061,43,6,-15,1,2,-2,39,84
1665978421.2192273,-8,-16,1,5,-7,-4,-102,-67
1665978421.2203276,-16,25,0,-10,1,-10,18,26
1665978421.2315285,1,0,6,-3,0,-30,-18,27
1665978421.232454,-14,2,-5,-9,2,14,15,5
1665978421.238816,10,-14,12,2,-1,6,-11,2
1665978421.2397132,-20,-5,1,-4,2,-6,8,4
1665978421.2541628,-1,-1,-7,1,-4,9,-1,8
1665978421.255229,-6,0,-1,0,-5,-7,-29,17
1665978421.2626376,13,-7,-2,2,-2,-20,15,76
1665978421.2635996,-7,4,7,-4,1,9,-2,17
1665978421.2773643,3,-6,-2,8,-1,-1,34,-77
1665978421.2784052,4,-2,22,6,2,1,27,59
1665978421.279764,4,-7,-20,-2,-6,-3,41,-25
1665978421.2806885,11,-15,-2,12,-2,1,-31,-7
1665978421.2917714,-16,10,-1,-8,3,11,4,35
1665978421.292924,-5,-13,5,3,-8,-17,-67,-93
1665978421.2986841,12,-7,-11,-5,2,14,50,43
1665978421.2996752,9,7,4,3,-4,4,-61,5
1665978421.3139157,6,-15,-14,-8,-5,14,-3,29
1665978421.3148792,-8,-6,-4,3,0,27,16,-68
1665978421.338623,-2,-9,-5,2,3,17,3,60
1665978421.3396597,-10,16,-1,-7,3,-4,-21,74
1665978421.3411746,1,-8,3,6,-5,-5,-29,64
1665978421.3421383,8,-11,-4,-3,1,10,45,98
1665978421.3437262,-3,6,-12,-6,-2,3,-5,19
1665978421.3446507,21,-8,2,0,-3,8,40,28
1665978421.3821898,2,-6,3,-5,0,2,-14,-55
1665978421.3833265,-12,13,-4,0,1,-14,-19,-82
1665978421.3905592,22,-18,-23,12,-3,7,59,21
1665978421.391462,-3,5,-7,-3,-2,-12,9,7
1665978421.4053574,-26,24,7,-12,0,-1,27,-66
1665978421.406372,-3,-17,-1,-8,-6,-8,25,16
1665978421.4079616,-8,11,9,-7,4,-29,-22,21
1665978421.4088812,-11,-21,0,-11,2,8,-9,-96
1665978421.4188783,15,-3,5,-5,-6,-46,0,9
1665978421.419951,13,-23,0,2,-5,0,-1,7
1665978421.4281168,7,-36,-25,2,-12,-4,9,-31
1665978421.4292061,15,-37,-21,1,-11,-15,45,1
1665978421.4427998,15,-26,-8,3,1,25,12,32
1665978421.4437943,37,-42,-28,11,-8,17,27,33
1665978421.445287,13,-35,4,0,-10,-21,-34,-37
1665978421.4462724,2,-3,0,0,-5,-6,-14,5
1665978421.456466,-9,4,-13,4,-2,16,1,6
1665978421.4574318,-11,0,-25,-15,-6,-54,-47,11
1665978421.4717026,7,-29,5,4,-2,18,5,-13
1665978421.4726126,2,21,-11,-3,-7,1,26,29
1665978421.480652,4,-29,-12,-5,-13,-25,-27,10
1665978421.4816518,-4,13,1,3,-5,3,-25,-6
1665978421.4832423,-8,41,12,-2,-4,-10,-2,-14
1665978421.484194,11,-48,-48,-1,-3,-6,32,23
1665978421.4960663,21,53,-8,4,1,30,41,66
1665978421.4973283,-18,-23,-10,-5,-8,1,-22,-93
1665978421.4989662,-10,64,6,-9,-3,-5,-36,40
1665978421.4999065,-1,-30,-19,6,-6,9,-8,6
1665978421.5012197,-29,39,0,-9,-9,10,-7,31
1665978421.5021496,18,-36,-25,8,-6,24,45,47
1665978421.5187328,-12,55,-4,-7,-5,11,86,27
1665978421.5196939,-11,-10,13,4,1,-9,-74,-102
1665978421.5209384,-13,56,4,-15,-1,-13,13,19
1665978421.5220509,12,-18,2,8,3,-21,-3,45
1665978421.5246289,-20,28,0,0,-3,-20,1,5
1665978421.525521,-8,-1,-14,-12,-7,2,-1,47
1665978421.539537,-12,-21,1,2,-2,-11,-27,-93
1665978421.540523,-4,71,26,-7,6,4,6,27
1665978421.5417905,3,-55,2,6,0,-12,-82,13
1665978421.542696,-22,58,37,-12,4,-20,-7,-23
1665978421.5538852,-4,-45,-14,-3,-1,-12,-14,-43
1665978421.5548577,3,12,-6,-4,-2,10,1,5
1665978421.5621293,-1,-22,0,-4,1,-4,11,-35
1665978421.5630555,7,13,-6,8,-6,-9,13,42
1665978421.5768535,19,-23,13,3,3,0,21,28
1665978421.5781221,-20,6,27,-3,-3,2,-71,-85
1665978421.5844173,3,-4,-7,-2,5,38,49,63
1665978421.5853622,-22,-5,3,-2,-5,5,-34,-86
1665978421.5994248,0,-3,17,3,1,-17,6,-8
1665978421.6003833,5,-18,-20,0,-2,-3,13,33
1665978421.6016066,-7,5,-9,-2,-5,15,14,62
1665978421.6024864,22,-1,-6,-11,-17,-10,-15,15
1665978421.6144054,-31,-8,32,9,8,-10,-78,-49
1665978421.6153686,8,24,7,0,5,3,24,55
1665978421.6225822,3,-15,4,0,2,-13,-42,-57
1665978421.6237588,1,6,12,2,5,14,29,49
1665978421.636433,0,5,-17,-3,-3,-24,6,-22
1665978421.6377454,2,0,2,0,0,2,23,26
1665978421.6452906,-13,-3,11,9,-2,-14,-9,-37
1665978421.6463683,-11,1,-5,-6,-2,-3,-50,-23
1665978421.6616914,12,-8,-10,2,1,22,3,-23
1665978421.6643503,2,7,-1,2,-2,-12,28,12
1665978421.6671844,1,5,-19,-4,0,14,-6,25
1665978421.6691918,-14,13,2,1,5,2,25,-66
1665978421.6753907,7,-12,0,-4,0,3,34,58
1665978421.6776927,-9,4,-1,-11,1,-2,-61,-32
1665978421.683695,-15,-17,0,0,-3,13,-8,-49
1665978421.6857672,15,-6,-7,10,2,2,45,70
1665978421.6983259,7,-1,-17,0,-4,3,-52,-53
1665978421.7003393,-5,3,2,0,-1,-24,15,13
1665978421.7059715,-6,20,25,-3,10,5,-50,-27
1665978421.7079785,3,0,-3,3,3,-10,7,10
1665978421.7209268,-1,5,-6,1,-1,0,39,2
1665978421.7230268,0,2,-6,-7,-2,-3,9,1
1665978421.7259169,-2,-2,-6,0,-6,-15,12,-44
1665978421.7283108,3,-3,14,-1,-1,1,9,16
1665978421.7352288,0,-5,-14,6,4,1,-7,23
1665978421.7371511,3,-5,-7,-1,1,14,38,-18
1665978421.7438297,15,2,-7,10,0,-3,19,12
1665978421.7459037,11,3,7,0,-5,6,15,23
1665978421.7578914,-1,-2,-12,1,-3,-1,38,27
1665978421.7600408,1,4,7,5,-2,-1,15,1
1665978421.766171,-6,-9,-13,-6,-6,-4,-8,-24
1665978421.7682488,0,4,-4,-1,2,0,0,14
1665978421.7813792,-14,-5,-4,-6,-8,-8,-23,-11
1665978421.783466,0,-2,5,1,-2,-9,-10,12
1665978421.786287,-6,3,20,-1,3,7,-41,-1
1665978421.7882257,3,-7,-14,-4,-1,-36,-15,24
1665978421.797049,-14,8,12,-1,2,15,7,-30
1665978421.7989657,-10,1,-5,2,0,5,-9,3
1665978421.8032258,1,9,-7,-5,1,-1,10,15
1665978421.804971,-5,3,-6,4,2,19,-2,-4
1665978421.8177254,10,-8,-7,1,-5,4,-20,21
1665978421.8196414,-7,5,-9,-7,0,-1,-10,-37
1665978421.8260036,11,-7,-7,4,-4,5,34,27
1665978421.8282218,-2,-4,4,-1,-1,-8,32,10
1665978421.8408825,1,-5,3,1,0,-13,-14,2
1665978421.842841,8,-13,2,7,-4,15,-36,-22
1665978421.845577,-5,-9,3,3,2,-7,12,14
1665978421.8474333,-2,-1,2,1,-1,0,-33,-21
1665978421.8566391,-2,1,-14,2,4,11,39,22
1665978421.8586006,-16,3,8,0,4,-6,-15,-17
1665978421.8637547,6,11,4,-6,-2,-5,22,-16
1665978421.8658412,-1,-2,7,3,0,-5,6,5
1665978421.8788059,4,-1,-1,0,4,-28,-13,31
1665978421.880836,1,-2,-3,-4,-3,-7,-8,15
1665978421.885891,2,0,-8,-3,3,2,14,12
1665978421.8876529,-11,-3,6,-2,0,7,-12,-50
1665978421.9012055,7,-2,-10,0,-1,13,9,-18
1665978421.9031432,6,3,-11,-3,-3,0,4,21
1665978421.9057336,1,4,-3,-2,-4,-11,-14,-15
1665978421.9077835,9,-2,-17,3,3,19,36,1
1665978421.9155967,1,-4,3,2,-1,5,-21,-1
1665978421.9176238,3,-4,-7,-4,-4,-3,28,15
